Wavelength,Transmission
8446.616487422025,0.9198314105013152
8459.836551098606,0.928720158790802
8490.19911492724,0.9373101256251798
8538.140005182979,0.9458429906318768
8605.25725154101,0.9430882132694324
8666.272930048312,0.9350579472325036
8712.03468892879,0.9264623216584456
8754.745663883903,0.9185301833118784
8812.71055846584,0.9102253397927452
8879.827804823872,0.9066279246488476
8946.945051181903,0.9085076550843976
9004.909945763844,0.9147423644385176
9050.67170464432,0.922744529688626
9090.331895674064,0.9304432450233896
9126.941302778449,0.9393557600195324
9168.344798908402,0.947241213763739
9191.007765211114,0.9549823696461032
9221.515604464768,0.9626114824828016
9252.023443718415,0.9705257957993766
9288.632850822798,0.9782058372931958
9331.34382577791,0.985386777947231
9386.257936434484,0.9930955246841549
9453.375182792515,0.9952021191377884
9520.492429150549,0.9921232503209392
9581.508107657852,0.984571919433298
9636.42221831442,0.9770061844810166
9691.336328970996,0.9681728918403948
9752.352007478295,0.9606863792436348
9819.46925383633,0.954593459900817
9886.586500194362,0.9532322757923152
9953.703746552394,0.9568621000816536
10017.77020898506,0.9642870353020766
10072.684319641636,0.9719607107137556
10121.496862447477,0.9794026607355352
10179.461757029414,0.9872618785048612
10246.579003387447,0.99280384237519
10313.69624974548,0.995234528283229
10380.813496103512,0.9931279338295952
10444.87995853618,0.9855344710528814
10496.743285267386,0.9771872641507796
10536.403476297137,0.9679352247738312
10569.96209947615,0.9610428798434804
10603.520722655168,0.952665115747106
10640.130129759547,0.945059769617064
10676.73953686393,0.93733558995374
10716.399727893677,0.9295180410856948
10762.161486774152,0.9214713132606056
10820.12638135609,0.913887573227524
10887.243627714122,0.909026201411446
10954.360874072156,0.9089289739751244
11021.478120430187,0.9126236165553436
11085.544582862856,0.9201522610411764
11134.3571256687,0.9283636581909562
11177.06810062381,0.9359987127043188
11219.77907557892,0.9435149336843992
11256.388482683304,0.951417363647646
11292.997889787684,0.9589038762444062
11329.607296892063,0.966746889441012
11369.26748792181,0.9745899026376178
11418.080030727651,0.98282902761183
11479.095709234954,0.9904055656125916
11546.21295559299,0.9962068026464448
11613.33020195102,0.9984430336818404
11680.447448309056,0.9964660758099688
11747.564694667088,0.9923177051935822
11814.68194102512,0.984571919433298
11881.79918738315,0.9766640879458112
11942.814865890456,0.9697177277730596
12000.779760472393,0.9615776307432492
12064.84622290506,0.955274051955068
12131.963469263092,0.9502506344117873
12199.080715621129,0.9478847667946296
12266.197961979158,0.946912492431414
12333.31520833719,0.9486301771397612
12400.432454695225,0.9516442276657296
12467.549701053256,0.9560194623002
12534.666947411288,0.962501291388304
12601.784193769325,0.9695340759488968
12668.901440127354,0.9760807233278816
12736.018686485386,0.983016280452153
12803.13593284342,0.9886554717588036
12870.253179201452,0.9928362515206304
12937.370425559484,0.9962716209373256
13004.48767191752,0.996984622137017
13071.60491827555,0.9953965740104316
13138.722164633582,0.9927714332297496
13205.839410991615,0.9891740180858518
13272.956657349649,0.9843450554152144
13340.073903707682,0.9784141817995992
13407.191150065715,0.9723212624567816
13474.308396423748,0.9665848437138094
13541.42564278178,0.961755881043172
13608.542889139811,0.9565380086272482
13675.660135497845,0.9528109569015883
13742.777381855882,0.9503802709935496
13809.894628213911,0.948921859448726
13877.011874571945,0.9489866777396072
13944.129120929976,0.9503478618481088
14011.246367288008,0.9517414551020512
14078.36361364604,0.955274051955068
14145.480860004078,0.9604595152255512
14212.59810636211,0.9644458401147352
14279.71535272014,0.96972853082154
14346.832599078172,0.9755621770008334
14413.949845436204,0.9804883671077924
14481.067091794235,0.9859655126872404
14548.18433815227,0.9898546101401028
14615.301584510304,0.9925769783571065
14682.418830868335,0.995104891701467
14749.536077226368,0.9970494404278982
14816.6533235844,0.9963364392282068
14883.770569942431,0.9957530746102772
14950.887816300468,0.993678889302084
15018.0050626585,0.9902759290308296
15085.122309016531,0.9857062395237162
15152.239555374565,0.9812337774529244
15219.356801732596,0.975724222728036
15286.47404809063,0.9697933491124208
15353.591294448664,0.9639272937876868
15420.708540806696,0.958028829317512
15487.825787164727,0.9520979557018968
15554.94303352276,0.9468152649950922
15622.060279880792,0.9423428029243004
15689.177526238826,0.9378703408535088
15756.29477259686,0.9340136525460868
15823.412018954892,0.9308699654383564
15890.529265312924,0.9291198715845684
15957.646511670957,0.927596641748864
16024.763758028988,0.9268188222582914
16091.881004387018,0.9273373685853395
16158.998250745057,0.9288605984210442
16226.115497103088,0.9302541916749864
16293.23274346112,0.9324256044195012
16360.349989819151,0.9347590628912188
16427.467236177185,0.937578658544544
16494.584482535214,0.9415973925791684
16561.70172889325,0.9450651711413042
16628.818975251284,0.9492783600485716
16695.936221609314,0.953167457501434
16763.05346796735,0.9564731903363672
16830.17071432538,0.9591955585533708
16897.287960683414,0.9628253828427092
16964.405207041447,0.9663903888411663
17031.52245339948,0.968853483894646
17098.63969975751,0.9708952600573986
17165.756946115547,0.9721916258750192
17232.874192473577,0.9726777630566272
17299.99143883161,0.9736500374198428
17367.108685189643,0.9736500374198428
17434.225931547677,0.9724508990385436
17483.038474353518,0.971238796999068
